    27.500,       2604,      0.136,      5.489,     -0.037,     -1.479,     -0.020,     -0.808,      3.140,          8, FALSE     
    28.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    28.000,       2602,   -181.535,   -102.467,     -6.974,     -3.920,     -1.306,     -0.737,      0.785,          7, FALSE     
    28.000,       2603,    -19.829,      5.087,      4.724,      6.456,      1.994,     -0.153,      4.710,          6, FALSE     
    28.000,       2604,      0.118,      4.749,     -0.040,     -1.597,     -0.006,     -0.236,      3.140,          8, FALSE     
    28.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    28.500,       2602,   -185.022,   -104.427,     -6.973,     -3.921,     -1.306,     -0.737,      0.785,          7, FALSE     
    28.500,       2603,    -17.467,      8.315,      5.407,      5.896,      1.937,     -0.497,      4.710,          6, FALSE     
    28.500,       2604,      0.098,      3.951,     -0.038,     -1.541,      0.003,      0.113,      3.140,          8, FALSE     
    29.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    29.000,       2602,   -188.508,   -106.388,     -6.973,     -3.922,     -1.306,     -0.737,      0.785,          7, FALSE     
    29.000,       2603,    -14.763,     11.263,      6.047,      5.238,      1.806,     -0.860,      4.710,          6, FALSE     
    29.000,       2604,      0.079,      3.180,     -0.038,     -1.541,          0,          0,      3.140,          8, FALSE     
    29.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    29.500,       2602,   -191.994,   -108.349,     -6.972,     -3.923,     -1.306,     -0.737,      0.785,          7, FALSE     
    29.500,       2603,    -11.740,     13.882,      6.625,      4.484,      1.590,     -1.213,      4.710,          6, FALSE     
    29.500,       2604,      0.060,      2.410,     -0.038,     -1.541,          0,          0,      3.140,          8, FALSE     
    30.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    30.000,       2602,   -195.480,   -110.311,     -6.972,     -3.924,     -1.306,     -0.737,      0.785,          7, FALSE     
    30.000,       2603,     -8.427,     16.124,      7.122,      3.645,      1.291,     -1.527,      4.710,          6, FALSE     
    30.000,       2604,      0.041,      1.640,     -0.038,     -1.541,          0,          0,      3.140,          8, FALSE     
    30.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
